Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
,,,,,,,,,,,,,,,,,,,,,,,
1768498626,20,,Aggregated,9.7,5.1,31,32,34,35,43,53,64,67,100,100,100,973,492,31,33.72676711,26.6492,102.0843,85.8705036
,,,,,,,,,,,,,,,,,,,,,,,
1768498627,20,,Aggregated,10,5.1,31,32,34,35,43,53,64,67,100,100,100,980,496,31,33.73001918,26.6492,102.0843,85.94285714
,,,,,,,,,,,,,,,,,,,,,,,
1768498628,20,,Aggregated,9.6,5.1,31,33,34,35,43,53,64,67,100,100,100,988,501,31,33.72195213,26.6492,102.0843,86.09109312
,,,,,,,,,,,,,,,,,,,,,,,
1768498629,20,,Aggregated,9.9,5.3,31,33,34,36,43,53,64,67,100,100,100,1000,505,31,33.7601151,26.6492,102.0843,85.77
,,,,,,,,,,,,,,,,,,,,,,,
1768498630,20,,Aggregated,9.4,5,31,33,34,35,43,53,64,67,81,100,100,1011,512,31,33.73589525,26.6492,102.0843,85.9901088
,,,,,,,,,,,,,,,,,,,,,,,
1768498631,20,,Aggregated,9.7,5.4,31,33,34,35,43,53,64,67,81,100,100,1019,515,31,33.72663209,26.6492,102.0843,85.83120707
,,,,,,,,,,,,,,,,,,,,,,,
1768498632,20,,Aggregated,9.5,5.1,31,33,34,36,43,52,64,67,81,100,100,1026,519,31,33.74221033,26.6492,102.0843,85.9005848
,,,,,,,,,,,,,,,,,,,,,,,
1768498633,20,,Aggregated,9.7,5.2,31,33,34,36,43,53,64,67,81,100,100,1036,522,31,33.7765806,26.6492,102.0843,85.59459459
,,,,,,,,,,,,,,,,,,,,,,,
1768498634,20,,Aggregated,9.4,4.9,31,33,34,36,43,52,64,67,81,100,100,1046,529,31,33.78499293,26.6492,102.0843,85.8833652
,,,,,,,,,,,,,,,,,,,,,,,
1768498635,20,,Aggregated,9.2,4.9,31,33,34,36,43,53,63,67,81,100,100,1055,533,31,33.79169014,26.6492,102.0843,85.8028436
,,,,,,,,,,,,,,,,,,,,,,,
1768498636,20,,Aggregated,9.3,4.7,31,33,34,36,43,53,63,67,81,100,100,1068,540,31,33.84390056,26.6492,102.0843,85.86516854
,,,,,,,,,,,,,,,,,,,,,,,
1768498637,20,,Aggregated,9.2,4.8,31,33,34,36,43,53,63,67,81,100,100,1076,545,31,33.83597054,26.6492,102.0843,86.00185874
,,,,,,,,,,,,,,,,,,,,,,,
1768498638,20,,Aggregated,9.5,4.8,31,33,34,36,43,52,63,67,81,100,100,1087,549,31,33.79552015,26.6492,102.0843,85.77920883
,,,,,,,,,,,,,,,,,,,,,,,
1768498639,20,,Aggregated,9.4,4.8,31,33,34,36,43,52,63,67,81,100,100,1095,554,31,33.76499279,26.6492,102.0843,85.91415525
,,,,,,,,,,,,,,,,,,,,,,,
1768498641,20,,Aggregated,9.6,4.9,31,33,34,36,43,52,63,67,81,100,100,1106,559,31,33.73591998,26.6492,102.0843,85.83544304
,,,,,,,,,,,,,,,,,,,,,,,
1768498642,20,,Aggregated,9.7,4.7,31,33,34,36,43,52,63,67,81,100,100,1117,564,31,33.71473635,26.6492,102.0843,85.75828111
,,,,,,,,,,,,,,,,,,,,,,,
1768498643,20,,Aggregated,9.5,4.7,31,32,34,36,43,52,63,67,81,100,100,1127,569,31,33.6797764,26.6492,102.0843,85.7515528
,,,,,,,,,,,,,,,,,,,,,,,
1768498644,20,,Aggregated,9.5,4.7,31,32,34,36,43,52,63,67,81,100,100,1135,574,31,33.6619378,26.6492,102.0843,85.88193833
,,,,,,,,,,,,,,,,,,,,,,,
1768498645,20,,Aggregated,9.9,4.9,31,32,34,35,43,51,63,67,81,100,100,1148,580,31,33.61648232,26.6492,102.0843,85.80487805
,,,,,,,,,,,,,,,,,,,,,,,
1768498646,20,,Aggregated,9.9,4.9,31,32,34,35,42,51,62,67,81,100,100,1155,584,31,33.59980286,26.6492,102.0843,85.86666667
,,,,,,,,,,,,,,,,,,,,,,,
